contract,sample_id,planet,measure,profile,jhora_value_virupa,profile_value_virupa,jhora_minus_profile_virupa,absolute_delta_virupa,pass_fail,sample_era,tolerance_virupa,source_tropical_longitude_deg,source_bhuja_deg,source_khanda_yoga_deg
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,ayana,ayana_actual_declination,58.520000000,58.102390302,0.417609698,0.417609698,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,ayana,ayana_actual_declination,58.280000000,62.713506334,-4.433506334,4.433506334,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,ayana,ayana_actual_declination,32.830000000,34.766473108,-1.936473108,1.936473108,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,ayana,ayana_actual_declination,0.080000000,0.000000000,0.080000000,0.080000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,ayana,ayana_actual_declination,34.160000000,36.561650138,-2.401650138,2.401650138,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,ayana,ayana_actual_declination,47.420000000,47.111987272,0.308012728,0.308012728,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,ayana,ayana_actual_declination,35.240000000,44.250495615,-9.010495615,9.010495615,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,ayana,ayana_bphs_ch27_khanda_source,58.520000000,57.714235581,0.805764419,0.805764419,fail,recent_2025,0.500000000,72.856766859,72.856766859,83.142706744
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,ayana,ayana_bphs_ch27_khanda_source,58.280000000,57.627167432,0.652832568,0.652832568,fail,recent_2025,0.500000000,107.796244260,72.203755740,82.881502296
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,ayana,ayana_bphs_ch27_khanda_source,32.830000000,32.694901398,0.135098602,0.135098602,pass,recent_2025,0.500000000,5.389802797,5.389802797,8.084704195
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,ayana,ayana_bphs_ch27_khanda_source,0.080000000,0.186595390,-0.106595390,0.106595390,pass,recent_2025,0.500000000,88.600534578,88.600534578,89.440213831
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,ayana,ayana_bphs_ch27_khanda_source,34.160000000,34.251196002,-0.091196002,0.091196002,pass,recent_2025,0.500000000,351.497607995,8.502392005,12.753588007
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,ayana,ayana_bphs_ch27_khanda_source,47.420000000,47.247634994,0.172365006,0.172365006,pass,recent_2025,0.500000000,347.247634994,12.752365006,19.128547508
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,ayana,ayana_bphs_ch27_khanda_source,35.240000000,35.096807250,0.143192750,0.143192750,pass,recent_2025,0.500000000,10.193614500,10.193614500,15.290421750
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,ayana,ayana_tropical_projection,58.520000000,58.593123632,-0.073123632,0.073123632,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,ayana,ayana_tropical_projection,58.280000000,58.485248230,-0.205248230,0.205248230,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,ayana,ayana_tropical_projection,32.830000000,32.740556601,0.089443399,0.089443399,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,ayana,ayana_tropical_projection,0.080000000,0.009483769,0.070516231,0.070516231,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,ayana,ayana_tropical_projection,34.160000000,34.315213961,-0.155213961,0.155213961,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,ayana,ayana_tropical_projection,47.420000000,47.105792304,0.314207696,0.314207696,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,ayana,ayana_tropical_projection,35.240000000,35.166539737,0.073460263,0.073460263,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,hora,hora_astronomical_sunrise,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,hora,hora_variable_day_night,0.000000000,60.000000000,-60.000000000,60.000000000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,hora,hora_variable_day_night,60.000000000,0.000000000,60.000000000,60.000000000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,nathonnatha,nathonnatha_apparent_solar,7.900000000,4.359061423,3.540938577,3.540938577,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,nathonnatha,nathonnatha_apparent_solar,52.100000000,55.640938577,-3.540938577,3.540938577,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,nathonnatha,nathonnatha_apparent_solar,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,nathonnatha,nathonnatha_apparent_solar,52.100000000,55.640938577,-3.540938577,3.540938577,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,nathonnatha,nathonnatha_apparent_solar,52.100000000,55.640938577,-3.540938577,3.540938577,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,nathonnatha,nathonnatha_apparent_solar,7.900000000,4.359061423,3.540938577,3.540938577,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,nathonnatha,nathonnatha_apparent_solar,7.900000000,4.359061423,3.540938577,3.540938577,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,nathonnatha,nathonnatha_astronomical_midnight,7.900000000,4.334198415,3.565801585,3.565801585,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,nathonnatha,nathonnatha_astronomical_midnight,52.100000000,55.665801585,-3.565801585,3.565801585,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,nathonnatha,nathonnatha_astronomical_midnight,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,nathonnatha,nathonnatha_astronomical_midnight,52.100000000,55.665801585,-3.565801585,3.565801585,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,nathonnatha,nathonnatha_astronomical_midnight,52.100000000,55.665801585,-3.565801585,3.565801585,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,nathonnatha,nathonnatha_astronomical_midnight,7.900000000,4.334198415,3.565801585,3.565801585,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,nathonnatha,nathonnatha_astronomical_midnight,7.900000000,4.334198415,3.565801585,3.565801585,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,JUPITER,nathonnatha,nathonnatha_lmt_source,7.900000000,3.449900000,4.450100000,4.450100000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MARS,nathonnatha,nathonnatha_lmt_source,52.100000000,56.550100000,-4.450100000,4.450100000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MERCURY,nathonnatha,nathonnatha_lmt_source,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,MOON,nathonnatha,nathonnatha_lmt_source,52.100000000,56.550100000,-4.450100000,4.450100000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SATURN,nathonnatha,nathonnatha_lmt_source,52.100000000,56.550100000,-4.450100000,4.450100000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,SUN,nathonnatha,nathonnatha_lmt_source,7.900000000,3.449900000,4.450100000,4.450100000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_8_event_start,VENUS,nathonnatha,nathonnatha_lmt_source,7.900000000,3.449900000,4.450100000,4.450100000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,ayana,ayana_actual_declination,59.040000000,58.719073990,0.320926010,0.320926010,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,ayana,ayana_actual_declination,56.870000000,60.395799171,-3.525799171,3.525799171,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,ayana,ayana_actual_declination,31.180000000,30.313967258,0.866032742,0.866032742,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,ayana,ayana_actual_declination,0.060000000,0.000000000,0.060000000,0.060000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,ayana,ayana_actual_declination,32.480000000,34.905166849,-2.425166849,2.425166849,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,ayana,ayana_actual_declination,74.670000000,74.476989823,0.193010177,0.193010177,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,ayana,ayana_actual_declination,28.270000000,35.963135728,-7.693135728,7.693135728,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,ayana,ayana_bphs_ch27_khanda_source,59.040000000,58.190844658,0.849155342,0.849155342,fail,recent_2025,0.500000000,76.431334933,76.431334933,84.572533973
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,ayana,ayana_bphs_ch27_khanda_source,56.870000000,56.724635088,0.145364912,0.145364912,pass,recent_2025,0.500000000,114.565236839,65.434763161,80.173905264
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,ayana,ayana_bphs_ch27_khanda_source,31.180000000,31.290207704,-0.110207704,0.110207704,pass,recent_2025,0.500000000,357.419584593,2.580415407,3.870623111
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,ayana,ayana_bphs_ch27_khanda_source,0.060000000,0.141298107,-0.081298107,0.081298107,pass,recent_2025,0.500000000,88.940264201,88.940264201,89.576105680
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,ayana,ayana_bphs_ch27_khanda_source,32.480000000,32.583462973,-0.103462973,0.103462973,pass,recent_2025,0.500000000,354.833074053,5.166925947,7.750388920
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,ayana,ayana_bphs_ch27_khanda_source,74.670000000,74.350887318,0.319112682,0.319112682,pass,recent_2025,0.500000000,14.350887318,14.350887318,21.526330977
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,ayana,ayana_bphs_ch27_khanda_source,28.270000000,28.162584843,0.107415157,0.107415157,pass,recent_2025,0.500000000,356.325169686,3.674830314,5.512245471
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,ayana,ayana_tropical_projection,59.040000000,59.114866859,-0.074866859,0.074866859,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,ayana,ayana_tropical_projection,56.870000000,57.145526770,-0.275526770,0.275526770,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,ayana,ayana_tropical_projection,31.180000000,31.313322735,-0.133322735,0.133322735,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,ayana,ayana_tropical_projection,0.060000000,0.005438339,0.054561661,0.054561661,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,ayana,ayana_tropical_projection,32.480000000,32.627494817,-0.147494817,0.147494817,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,ayana,ayana_tropical_projection,74.670000000,74.483396944,0.186603056,0.186603056,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,ayana,ayana_tropical_projection,28.270000000,28.130213519,0.139786481,0.139786481,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,hora,hora_astronomical_sunrise,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,hora,hora_variable_day_night,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,nathonnatha,nathonnatha_apparent_solar,34.030000000,31.294008283,2.735991717,2.735991717,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,nathonnatha,nathonnatha_apparent_solar,25.970000000,28.705991717,-2.735991717,2.735991717,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,nathonnatha,nathonnatha_apparent_solar,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,nathonnatha,nathonnatha_apparent_solar,25.970000000,28.705991717,-2.735991717,2.735991717,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,nathonnatha,nathonnatha_apparent_solar,25.970000000,28.705991717,-2.735991717,2.735991717,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,nathonnatha,nathonnatha_apparent_solar,34.030000000,31.294008283,2.735991717,2.735991717,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,nathonnatha,nathonnatha_apparent_solar,34.030000000,31.294008283,2.735991717,2.735991717,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,nathonnatha,nathonnatha_astronomical_midnight,34.030000000,31.309593385,2.720406615,2.720406615,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,nathonnatha,nathonnatha_astronomical_midnight,25.970000000,28.690406615,-2.720406615,2.720406615,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,nathonnatha,nathonnatha_astronomical_midnight,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,nathonnatha,nathonnatha_astronomical_midnight,25.970000000,28.690406615,-2.720406615,2.720406615,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,nathonnatha,nathonnatha_astronomical_midnight,25.970000000,28.690406615,-2.720406615,2.720406615,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,nathonnatha,nathonnatha_astronomical_midnight,34.030000000,31.309593385,2.720406615,2.720406615,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,nathonnatha,nathonnatha_astronomical_midnight,34.030000000,31.309593385,2.720406615,2.720406615,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,JUPITER,nathonnatha,nathonnatha_lmt_source,34.030000000,31.550100000,2.479900000,2.479900000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MARS,nathonnatha,nathonnatha_lmt_source,25.970000000,28.449900000,-2.479900000,2.479900000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MERCURY,nathonnatha,nathonnatha_lmt_source,60.000000000,60.000000000,0.000000000,0.000000000,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,MOON,nathonnatha,nathonnatha_lmt_source,25.970000000,28.449900000,-2.479900000,2.479900000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SATURN,nathonnatha,nathonnatha_lmt_source,25.970000000,28.449900000,-2.479900000,2.479900000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,SUN,nathonnatha,nathonnatha_lmt_source,34.030000000,31.550100000,2.479900000,2.479900000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_43_event_start,VENUS,nathonnatha,nathonnatha_lmt_source,34.030000000,31.550100000,2.479900000,2.479900000,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,JUPITER,ayana,ayana_actual_declination,59.610000000,59.568335737,0.041664263,0.041664263,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,MARS,ayana,ayana_actual_declination,51.570000000,53.877977998,-2.307977998,2.307977998,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,MERCURY,ayana,ayana_actual_declination,48.560000000,46.417019667,2.142980333,2.142980333,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,MOON,ayana,ayana_actual_declination,59.910000000,66.446025958,-6.536025958,6.536025958,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,SATURN,ayana,ayana_actual_declination,30.270000000,32.792058014,-2.522058014,2.522058014,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,SUN,ayana,ayana_actual_declination,108.530000000,108.720065272,-0.190065272,0.190065272,pass,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,VENUS,ayana,ayana_actual_declination,35.340000000,34.235305580,1.104694420,1.104694420,fail,recent_2025,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,JUPITER,ayana,ayana_bphs_ch27_khanda_source,59.610000000,59.256568845,0.353431155,0.353431155,pass,recent_2025,0.500000000,84.424266335,84.424266335,87.769706534
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,MARS,ayana,ayana_bphs_ch27_khanda_source,51.570000000,51.362926343,0.207073657,0.207073657,pass,recent_2025,0.500000000,132.646564519,47.353435481,64.088779029
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,case_103_event_start,MERCURY,ayana,ayana_bphs_ch27_khanda_source,48.560000000,48.368654186,0.191345814,0.191345814,pass,recent_2025,0.500000000,39.187238689,39.187238689,55.105962558
